id_campagne,nom,budget,date_debut,statut,canal,pays_cible,date_fin,responsable
CAMP_025794,"Email_Promo_Q1_27980","18763EUR",2021/11/10,"En cours","social","ES",,"Jean Dupont"
CAMP_025795,"Facebook_Conversion_Q1_27981","33058 $",2024/09/08,"inactif","mail","Etats-Unis",01.03.2023,"sophie martin"
CAMP_025796,"Affiliation_Conversion_BlackFriday_27982","43141",18-08-2023,"ACTIF","Email","GB",jun 2024,"N/A"
CAMP_025797,"LinkedIn_Fidelite_Ete_27983","N/A",2020-05-11,"INactif","Social","belgique",02-08-2020,"SOPHIE MARTIN"
CAMP_025798,"Twitter_Fidelite_Q2_27984","49750",2021/01/27,"Terminé","display","italie",2022-05-11,"Sophie Martin "
CAMP_025799,"Facebook_Lancement_Hiver_27985","12003 EUR",2021-04-25,"Pause","Email","IT",28.10.2020,""
CAMP_025800,"Google_Retargeting_Q4_27986","14448",,"en_cours","mail","FRANCE",06-10-2021,"Sophie Martin "
CAMP_025801,"Google_Lancement_Q4_27987","TBD",,"Inactif","Display","BELGIQUE",26-08-2022," jean dupont "
CAMP_025802,"TikTok_Acquisition_BlackFriday_27988","20713",12.06.2022,"aCTIF","social","SUISSE",,"amira faure"
CAMP_025803,"TikTok_Acquisition_Q3_27989","5623",05-01-2021,"Terminé","e-mail","italie",,"JEAN DUPONT"
CAMP_025804,"Google_Fidelite_Ete_27990","47128",2023-04-14,"Actif","seo","allemagne",28.12.2021,"SOPHIE MARTIN"
CAMP_025805,"TikTok_Retargeting_Ete_27991","20094EUR",oct 2023,"En cours","Display","France",,""
CAMP_025806,"TikTok_Fidelite_Hiver_27992","37398",28.07.2021,"N/A","mail","Fr",11-04-2021,"Sophie Martin"
CAMP_025807,"SEO_Brand_Noel_27993","25173",07/14/2024,"En cours","VIDEO","France",06.11.2020,"sophie martin"
CAMP_025808,"Facebook_Fidelite_Printemps_27994","8897",2023-12-18,"actif","DISPLAY","IT",2023/05/04,"Sophie Martin"
CAMP_025809,"TikTok_Fidelite_Hiver_27995","2468",20-05-2022,"Inactif","social_media","France",2021/09/17,""
CAMP_025810,"SEO_Retargeting_Automne_27996","7461",02-06-2023,"draft","mail","DE",,"JEAN DUPONT"
CAMP_025811,"TikTok_Promo_Q1_27997","5788",15.07.2021,"N/A","Display","Fr",2022/01/17,""
CAMP_025812,"Email_Brand_Noel_27998","46645",,"termine","affiliation","ESPAGNE",24-02-2021,"Amira Faure"
CAMP_025619,"Facebook_Promo_Automne_27999","30522",2024/03/15,"En cours","VIDEO"," FR ",2021/08/01,"sophie martin"
CAMP_025813,"LinkedIn_Retargeting_BlackFriday_28000","36138",06/08/2023,"draft","Affiliation","Allemagne",2023/05/01,"JEAN DUPONT"
CAMP_025658,"Google_Brand_Printemps_28001","20190",2023/05/05,"ACTIF","Search","BE",2021/06/28,"JEAN DUPONT"
CAMP_025814,"TikTok_Brand_BlackFriday_28002","41980",02/03/2021,"Actif","VIDEO","Espagne",20-03-2024,"N/A"
CAMP_025815,"Email_Brand_Noel_28003","47966",jun 2024,"en_cours","email","ES",24-04-2024,"Sophie Martin"
CAMP_025816,"Email_Retargeting_Automne_28004","33908",03/09/2024,"","email","SUISSE",10-10-2023,"KARIM LEROUX"
CAMP_025817,"Facebook_Fidelite_Noel_28005","49003 EUR",03-03-2023,"Inactif","Social","italie",2022/05/21,"amira faure"
CAMP_025818,"Instagram_Acquisition_Printemps_28006","12655",07/02/2020,"Inactif","email","FR",13-02-2024,"sophie martin"
CAMP_025819,"Email_Awareness_Printemps_28007","680",2021/09/15,"Actif","Video","ES",mai 2020,"INCONNU"
CAMP_025820,"LinkedIn_Awareness_BlackFriday_28008","26377",01/03/2022,"inactif","mail"," FR ",08-08-2021,"Amira Faure"
CAMP_025521,"Email_Conversion_Q3_28009","39868 EUR",,"INACTIF","Email","france",,"amira faure"
CAMP_025821,"Instagram_Promo_BlackFriday_28010","28874",04/17/2023,"terminé","Affiliation","FR",,"n/a"
CAMP_025532,"Affiliation_Awareness_Hiver_28011","22979 $",01-12-2022,"Inactif","SOCIAL","DE",2022/07/09,"SOPHIE MARTIN"
CAMP_025822,"Twitter_Acquisition_Q2_28012","non defini",avr 2022,"INactif","SOCIAL","FRANCE",mai 2020,"karim.leroux"
CAMP_025823,"Twitter_Conversion_Printemps_28013","49527",,"","social_media","Royaume-Uni",03/24/2020,"inconnu"
CAMP_025824,"Email_Fidelite_BlackFriday_28014","44490,00 EUR",08-12-2021,"En_Cours","social","ESPAGNE",2021/04/22,"amira faure"
CAMP_025825,"Email_Brand_Q4_28015","31417",,"ACTIF","social_media","Allemagne",02/09/2022," jean dupont "
CAMP_025826,"Facebook_Conversion_Ete_28016","TBD",11/15/2021,"draft","SOCIAL","",19-12-2024," Sophie Martin"
CAMP_025827,"Twitter_Lancement_Automne_28017","49129",04.10.2020,"En_Cours","Email","italie",08/18/2020,"SOPHIE MARTIN"
CAMP_025828,"Instagram_Conversion_BlackFriday_28018","26179",2024/03/28,"Draft","e-mail","",07-09-2023,"JEAN DUPONT"
CAMP_025449,"Instagram_Brand_Noel_28019","TBD",2024-01-18,"actif","","",nov 2022,"Inconnu"
CAMP_025829,"YouTube_Lancement_Q1_28020","5468",2023-05-12,"En_Cours","Search","Suisse",2020-12-20," Sophie Martin"
CAMP_025830,"SEO_Fidelite_Automne_28021","38679 EUR",01.09.2020,"actif","","UK",16-07-2021,"Sophie Martin"
CAMP_025831,"Google_Conversion_Q3_28022","TBD",05-02-2024,"aCTIF","N/A","BE",sep 2024," jean dupont "
CAMP_025832,"Affiliation_Fidelite_Q3_28023","3891EUR",2023/11/22,"Inactif","Email","ESPAGNE",12/25/2021,"karim.leroux"
CAMP_025833,"Facebook_Awareness_Noel_28024","43042EUR",nov 2022,"DRAFT","EMAIL","de",01-10-2023,""
CAMP_025834,"Instagram_Brand_Ete_28025","non defini",08.12.2023,"en_cours","search","Etats-Unis",01.08.2024,""
CAMP_025835,"Twitter_Brand_Ete_28026","5482",21-05-2020,"Actif","email","US",2021/05/24,"n/a"
CAMP_025836,"TikTok_Promo_Q2_28027","42745",20-01-2021,"Actif","Social Media","allemagne",2021/09/04,"Jean Dupont"
CAMP_025837,"YouTube_Retargeting_Hiver_28028","31171",05/18/2020,"DRAFT","SEO","BE",07/04/2020,"karim.leroux"
CAMP_025838,"TikTok_Fidelite_Q1_28029","10203",15.07.2020,"PAUSE","display","Italie",2024/01/25,"Sophie Martin "
CAMP_025839,"Facebook_Awareness_Q2_28030","7292 $",18-11-2020,"N/A","Search","allemagne",26-11-2022,"inconnu"
CAMP_025840,"Twitter_Awareness_Q3_28031","19043",20.12.2022,"pause","seo"," FR ",10-04-2020,"Jean Dupont"
CAMP_025841,"SEO_Soldes_Q2_28032","15892",26-01-2022,"termine","social","Royaume-Uni",2023/02/11,"karim.leroux"
CAMP_025842,"Email_Promo_BlackFriday_28033","811",20-06-2023,"DRAFT","DISPLAY","GB",,"AMIRA FAURE"
CAMP_025843,"Google_Retargeting_Q2_28034","28390",25-12-2021,"en_cours","search","UK",2023/02/21,"Inconnu"
CAMP_025844,"Email_Brand_Printemps_28035","18430",2024-05-27,"PAUSE","Affiliation","belgique",05/18/2023,"sophie martin"
CAMP_025845,"SEO_Soldes_Q2_28036","N/A",,"termine","seo","Belgique",2024-05-19,"Sophie Martin "
CAMP_025846,"LinkedIn_Promo_Q4_28037","15260",,"INACTIF","VIDEO","FR",2021/04/14,""
CAMP_025847,"YouTube_Acquisition_BlackFriday_28038","46052",25-06-2021,"En_Cours","display","BELGIQUE",02-11-2020,"Amira Faure"
CAMP_025848,"Affiliation_Lancement_Automne_28039","",2020-06-21,"PAUSE","Video","belgique",09-06-2023,"INCONNU"
CAMP_025849,"TikTok_Soldes_Ete_28040","39676",15-04-2024,"Terminé","Display","",05/09/2020,"inconnu"
CAMP_025850,"Google_Awareness_Hiver_28041","11852",12-04-2020,"DRAFT","Email","SUISSE",,""
CAMP_025851,"Google_Soldes_Hiver_28042","8940",2022/04/25,"TERMINE","EMAIL","",2024-06-21,"INCONNU"
CAMP_025852,"Email_Promo_Hiver_28043","11683",2020/09/05,"Terminé","affiliation","FRANCE",2020/04/27,""
CAMP_025853,"Twitter_Lancement_Q4_28044","4530 EUR",03/13/2024,"INACTIF","Affiliation","BE",2022/08/06,"Inconnu"
CAMP_025854,"Google_Acquisition_Q1_28045","19724",2023-01-07,"ACTIF","","de",12/04/2022,"INCONNU"
CAMP_025789,"Email_Retargeting_Printemps_28046","N/A",20.01.2020,"en_cours","seo","fr",16-11-2021," jean dupont "
CAMP_025855,"Affiliation_Lancement_Noel_28047","1.835EUR",02-08-2020,"EN_COURS","DISPLAY","US",2020/05/02," jean dupont "
CAMP_025856,"Facebook_Fidelite_Noel_28048","24999",06/16/2023,"En cours","EMAIL","",2022/12/28,"Jean Dupont"
CAMP_025857,"Affiliation_Retargeting_Automne_28049","15037",2021/11/24,"aCTIF","seo","Allemagne",2020/09/13,"AMIRA FAURE"
CAMP_025858,"Affiliation_Soldes_Printemps_28050","14413 $",2020/10/20,"pause","Display","belgique",2021-08-09,"n/a"
CAMP_025859,"SEO_Conversion_Q4_28051","TBD",2022/08/11,"Draft","DISPLAY","SUISSE",06-01-2021,"sophie martin"
CAMP_025860,"LinkedIn_Lancement_Printemps_28052","8858",17-05-2021,"draft","social_media","France",08/24/2021,"Sophie Martin "
CAMP_025861,"Affiliation_Promo_Hiver_28053","24507",10-10-2024,"Inactif","SEO","belgique",12/23/2024,"N/A"
CAMP_025862,"Facebook_Lancement_Q4_28054","7818",03.06.2023,"terminé","N/A","Italie",2020-06-21,"Inconnu"
CAMP_025863,"Twitter_Soldes_BlackFriday_28055","40418",2022/09/25,"TERMINE","email","FR",17-07-2021,"Karim Leroux"
CAMP_025864,"Instagram_Fidelite_Printemps_28056","44005",,"Pause","","USA",2022/02/11,"n/a"
CAMP_025865,"LinkedIn_Fidelite_Automne_28057","41354",19-08-2021,"draft","social_media","BELGIQUE",,"Amira Faure"
CAMP_025866,"Facebook_Lancement_Printemps_28058","24622",2021/07/21,"INACTIF","","Royaume-Uni",2023/04/23,"Jean Dupont"
CAMP_025867,"Instagram_Promo_Hiver_28059","27011",25-10-2020,"En cours","","USA",07.10.2021,"Karim Leroux"
CAMP_025868,"Facebook_Conversion_Automne_28060","28563",03-07-2022,"EN_COURS","EMAIL","CH",12-01-2023,"INCONNU"
CAMP_025869,"Affiliation_Lancement_Ete_28061","1465",2020/05/13,"Pause","Video","",2021/12/27,"Sophie Martin"
CAMP_025870,"Google_Brand_Printemps_28062","19096 $",03-02-2023,"INactif","social_media","france",10/14/2024,"AMIRA FAURE"
CAMP_025871,"TikTok_Awareness_BlackFriday_28063","26858",,"actif","N/A","Suisse",14-03-2021,"n/a"
CAMP_025872,"TikTok_Fidelite_Q3_28064","14946",2022-07-25,"","email","USA",2023/12/02,"amira faure"
CAMP_025873,"Email_Promo_Printemps_28065","44686 $",2021-09-11,"","mail","",2024/10/16,"INCONNU"
CAMP_025874,"Affiliation_Acquisition_Printemps_28066","31202 $",2021/06/14,"En cours","mail","BE",2022/03/23,"Jean Dupont"
CAMP_025875,"TikTok_Lancement_Noel_28067","5479",2022/02/16,"termine","social","",,""
CAMP_025876,"LinkedIn_Awareness_Ete_28068","TBD",2024-12-10,"INactif","SOCIAL","GB",2024-12-26,"N/A"
CAMP_025877,"Google_Brand_BlackFriday_28069","48903",05.04.2020,"TERMINE","mail","SUISSE",10-03-2023,""
CAMP_025878,"Affiliation_Promo_Printemps_28070","43928",07.09.2020,"En cours","Social","Suisse",2023-08-17," jean dupont "
CAMP_025879,"Instagram_Lancement_Ete_28071","47976EUR",24-06-2020,"actif","","belgique",18.07.2023,"Sophie Martin"
CAMP_025880,"LinkedIn_Promo_BlackFriday_28072","48930EUR",10-09-2024,"TERMINE","SEO","france",01-08-2023,"n/a"
CAMP_025881,"LinkedIn_Conversion_Ete_28073","31307",11-03-2020,"Draft","social_media","Royaume-Uni",23-08-2020,"inconnu"
CAMP_025882,"LinkedIn_Retargeting_Q4_28074","8508",01-11-2024,"","mail","allemagne",mai 2024,"SOPHIE MARTIN"
CAMP_025883,"Twitter_Fidelite_Noel_28075","25628 $",02.03.2021,"actif","social","Fr",2022/01/13," Sophie Martin"
CAMP_025884,"Facebook_Acquisition_Automne_28076","35543 $",28-02-2022,"draft","Display","ESPAGNE",05-11-2022,"N/A"
CAMP_025885,"Email_Promo_Printemps_28077","4046EUR",14-10-2024,"pause","Display"," FR ",mar 2020,"sophie martin"
CAMP_025886,"Email_Soldes_Automne_28078","TBD",07-04-2022,"INactif","","BE",02-03-2022,"INCONNU"
CAMP_025887,"Google_Acquisition_Q4_28079","2674",09/10/2023,"Draft","e-mail","GB",10.05.2021,"Jean Dupont"
CAMP_025888,"Facebook_Brand_Ete_28080","24321",19-02-2024,"draft","VIDEO","USA",11/26/2024,"INCONNU"
CAMP_025889,"Facebook_Brand_Q1_28081","43505",,"TERMINE","display","IT",2023/10/12,"Amira Faure"
CAMP_025890,"TikTok_Soldes_BlackFriday_28082","10110",2023/09/15,"En cours","Video","de",09/27/2021,""
CAMP_025891,"Instagram_Conversion_Automne_28083","44968",2021-01-27,"N/A","social","ESPAGNE",jun 2024,"sophie martin"
CAMP_025892,"Facebook_Soldes_Q1_28084","41473",2024/01/22,"DRAFT","EMAIL","Suisse",27-10-2021,"KARIM LEROUX"
CAMP_025893,"YouTube_Conversion_Automne_28085","10021",11/24/2024,"En cours","SEARCH","Italie",03-04-2022,"Karim Leroux"
CAMP_025894,"SEO_Awareness_Q3_28086","42392",2020-08-19,"EN_COURS","","belgique",2021/07/21,"N/A"
CAMP_025895,"Facebook_Awareness_Printemps_28087","25487",2022/05/23,"Inactif","Video","Allemagne",04-06-2021,"n/a"
CAMP_025896,"YouTube_Lancement_Noel_28088","3281 $",12/12/2021,"Terminé","SOCIAL","",04.10.2022,"INCONNU"
CAMP_025897,"TikTok_Lancement_Q2_28089","35792",2022/08/03,"aCTIF","affiliation","Italie",2021/06/18,"n/a"
CAMP_025898,"LinkedIn_Awareness_Q3_28090","28648 $",,"pause","Social Media","",16-10-2022,"KARIM LEROUX"
CAMP_025899,"Instagram_Promo_Printemps_28091","27767",2022/01/28,"DRAFT","Affiliation","UK",2024-08-20,"KARIM LEROUX"
CAMP_025900,"Google_Lancement_Q3_28092","44129",2021/07/02,"INACTIF","Search","DE",13.09.2023,"amira faure"
CAMP_025417,"YouTube_Promo_Q3_28093","7429 EUR",,"En cours","N/A","FR",,"AMIRA FAURE"
CAMP_025901,"TikTok_Lancement_Q1_28094","TBD",2020-08-15,"aCTIF","DISPLAY","fr",15-09-2022,"KARIM LEROUX"
CAMP_025902,"Facebook_Brand_Hiver_28095","non defini",2023/05/09,"INactif","Affiliation","UK",2023/07/07,"n/a"
CAMP_025903,"TikTok_Conversion_Q1_28096","21150 $",27.02.2021,"DRAFT","email","Etats-Unis",07/27/2021,"inconnu"
CAMP_025904,"LinkedIn_Retargeting_Ete_28097","40737",23-04-2023,"pause","Social Media","ES",2023-06-22,"Inconnu"
CAMP_025905,"Twitter_Brand_Automne_28098","",2022/07/01,"en_cours","VIDEO","italie",2022/08/05,"JEAN DUPONT"
CAMP_025906,"Email_Awareness_Q4_28099","",2020/10/11,"EN_COURS","social","CH",2021/10/19,"SOPHIE MARTIN"
CAMP_025907,"Affiliation_Promo_Printemps_28100","7340EUR",02-12-2021,"En_Cours","affiliation","france",avr 2024,""
CAMP_025908,"SEO_Retargeting_Automne_28101","20446",01-10-2023,"En_Cours","seo","fr",2023-01-24,"AMIRA FAURE"
CAMP_025909,"TikTok_Lancement_Q4_28102","7980",2021/09/13,"terminé","mail","ES",aou 2022,"Jean Dupont"
CAMP_025910,"Google_Promo_Hiver_28103","31246",25-05-2021,"draft","email","DE",03-10-2021,""
CAMP_025911,"SEO_Retargeting_Q2_28104","31908",04/02/2021,"inactif","SEO","de",08.09.2020,""
CAMP_025912,"LinkedIn_Promo_Noel_28105","5292 $",2022/04/15,"Inactif","social_media","IT",,"Amira Faure"
CAMP_025913,"SEO_Soldes_Q3_28106","",jun 2021,"actif","","",06/05/2022,"Inconnu"
CAMP_025914,"Twitter_Awareness_BlackFriday_28107","4.273EUR",2021/09/17,"DRAFT","Video","france",25-11-2021,"N/A"
CAMP_025915,"Google_Soldes_Automne_28108","TBD",jun 2021,"en_cours","Affiliation"," FR ",10-01-2023,"Sophie Martin"
CAMP_025916,"Google_Soldes_Q3_28109","48577",07/25/2021,"terminé","N/A","",2022/12/22," Sophie Martin"
CAMP_025917,"Twitter_Awareness_Q3_28110","30056 $",13.04.2022,"","seo","SUISSE",22-05-2023,"Jean Dupont"
CAMP_025918,"Instagram_Fidelite_Q1_28111","34635,00 EUR",25-08-2020,"En_Cours","","US",11-09-2023,"n/a"
CAMP_025919,"Email_Awareness_Q4_28112","26346",,"En_Cours","Video","UK",12/04/2024,"amira faure"
CAMP_025920,"YouTube_Fidelite_Q4_28113","45315",,"inactif","display","Fr",aou 2022,"INCONNU"
CAMP_025921,"Email_Soldes_Q4_28114","non defini",07/14/2024,"Terminé","Social","france",02/10/2022,"Karim Leroux"
CAMP_025922,"Google_Retargeting_Q2_28115","17127",12/13/2023,"PAUSE","social_media","Italie",oct 2022,"Karim Leroux"
CAMP_025588,"SEO_Fidelite_Printemps_28116","6466EUR",2020/04/27,"termine","SEARCH","US",2021/02/04," Sophie Martin"
CAMP_025923,"SEO_Soldes_Q3_28117","40641EUR",2023/12/01,"EN_COURS","social_media","US",25-05-2024,"n/a"
CAMP_025924,"Email_Acquisition_Automne_28118","",2021-05-21,"N/A","Mail","france",08/25/2024,""
CAMP_025451,"Instagram_Promo_Q2_28119","8201",04/06/2023,"draft","seo","IT",2024/09/14,"Karim Leroux"
CAMP_025925,"Google_Retargeting_Noel_28120","10368",01-04-2022,"Actif","Display","Italie",2024/08/11,""
CAMP_025926,"YouTube_Promo_Noel_28121","38264",03-10-2020,"TERMINE","Search","Italie",,"karim.leroux"
CAMP_025927,"Twitter_Brand_Hiver_28122","10055 EUR",23.07.2021,"Draft","Mail","France",20-07-2023,"amira faure"
CAMP_025928,"SEO_Brand_Q4_28123","34633",fev 2022,"INactif","e-mail"," FR ",2021/01/09,"Amira Faure"
CAMP_025929,"Email_Lancement_Q1_28124","27925",08/15/2021,"draft","Social","Espagne",,"Sophie Martin "
CAMP_025930,"Affiliation_Lancement_Q2_28125","16947",jan 2023,"INACTIF","EMAIL","GB",2022-10-25,"KARIM LEROUX"
CAMP_025931,"Twitter_Promo_Q3_28126","26866,00 EUR",2023/11/25,"","affiliation","USA",,"n/a"
CAMP_025932,"YouTube_Lancement_Noel_28127","46654",03/22/2021,"ACTIF","Display","allemagne",2021/06/21,"SOPHIE MARTIN"
CAMP_025933,"LinkedIn_Acquisition_Ete_28128","7692 $",19-06-2020,"PAUSE","Search","Suisse",2022/07/25,""
CAMP_025934,"Affiliation_Conversion_Q4_28129","7.280EUR",2024-06-19,"En_Cours","search","France",2023/05/15," Sophie Martin"
CAMP_025459,"TikTok_Promo_Q4_28130","38309",09-01-2022,"INACTIF","Social","Fr",14-08-2020,"Inconnu"
CAMP_025935,"Instagram_Acquisition_Printemps_28131","30606",12-07-2020,"pause","EMAIL","Fr",05/03/2021,"Sophie Martin"
CAMP_025874,"Facebook_Awareness_Q1_28132","31769,00 EUR",,"en_cours","e-mail","italie",,"Sophie Martin"
CAMP_025936,"Google_Soldes_Automne_28133","",07-02-2020,"aCTIF","display","SUISSE",14-03-2021," Sophie Martin"
CAMP_025937,"Email_Lancement_Ete_28134","48326",06-07-2022,"Inactif","","fr",2024/09/08,"inconnu"
CAMP_025938,"Facebook_Fidelite_Noel_28135","42558 $",27-04-2022,"en_cours","Affiliation","ES",28-10-2022," Sophie Martin"
CAMP_025939,"LinkedIn_Brand_Automne_28136","26002",23-10-2020,"INACTIF","email"," FR ",12/12/2022,""
CAMP_025940,"TikTok_Acquisition_Printemps_28137","18191",09.08.2023,"terminé","N/A","Espagne",06-01-2020," Sophie Martin"
CAMP_025518,"Google_Retargeting_Noel_28138","non defini",05-09-2021,"EN_COURS","VIDEO","SUISSE",08/12/2024,""
CAMP_025941,"Twitter_Retargeting_Q3_28139","9614",2021-04-28,"Terminé","seo","france",26-04-2020,"INCONNU"
CAMP_025942,"SEO_Retargeting_BlackFriday_28140","47688 EUR",01/07/2023,"TERMINE","EMAIL","belgique",04-04-2024,"amira faure"
CAMP_025943,"SEO_Brand_Q4_28141","18369",2024/07/17,"Inactif","N/A","allemagne",14.12.2024,"Sophie Martin "
CAMP_025944,"Affiliation_Promo_Printemps_28142","7209",22-05-2020,"DRAFT","display","Espagne",2022/04/28,"Amira Faure"
CAMP_025945,"Facebook_Brand_Ete_28143","41562EUR",08/28/2022,"DRAFT","VIDEO","CH",dec 2023,"Sophie Martin"
CAMP_025945,"TikTok_Promo_Q2_28144","44955EUR",2024/11/28,"ACTIF","seo","de",mar 2022,""
CAMP_025946,"Google_Promo_Automne_28145","26967",2021-02-15,"draft","","Suisse",2021/08/13,"Inconnu"
CAMP_025947,"Twitter_Promo_Automne_28146","22147 $",07-01-2021,"terminé","EMAIL","USA",2022/10/15,"SOPHIE MARTIN"
CAMP_025878,"Google_Fidelite_Noel_28147","34446,00 EUR",24-09-2023,"PAUSE","search","France",,"INCONNU"
CAMP_025948,"Google_Retargeting_Q2_28148","33530",2020/06/06,"en_cours",""," FR ",09-03-2023,""
CAMP_025949,"Affiliation_Lancement_Q2_28149","8952 EUR",26-03-2021,"TERMINE","","allemagne",2020/08/23,"Amira Faure"
CAMP_025950,"Email_Soldes_Ete_28150","9011",mai 2022,"Terminé","affiliation","Fr",03-05-2020,"AMIRA FAURE"
CAMP_025951,"Email_Conversion_Automne_28151","TBD",2021/09/09,"draft","display","Allemagne",02/05/2023,"sophie martin"
CAMP_025952,"YouTube_Brand_Printemps_28152","1357EUR",mar 2024,"EN_COURS","video","",09.10.2021,"Amira Faure"
CAMP_025953,"SEO_Conversion_Noel_28153","",2022/10/11,"EN_COURS","DISPLAY","belgique",2022/11/10,""
CAMP_025954,"YouTube_Retargeting_Q3_28154","20122",20.01.2022,"Terminé","SEO","belgique",2020-08-03,"Sophie Martin"
CAMP_025955,"Affiliation_Acquisition_Q2_28155","",2023-10-17,"INactif","Social Media","",11/23/2021,"amira faure"
CAMP_025956,"Twitter_Promo_BlackFriday_28156","33860EUR",23-01-2020,"En_Cours","Mail","Fr",2022-02-03,"n/a"
CAMP_025957,"Google_Conversion_Q1_28157","12120",2022-06-09,"INactif","Mail","BELGIQUE",2021/02/09,"Amira Faure"
CAMP_025958,"Twitter_Retargeting_Q3_28158","27639",27-12-2021,"Actif","Email","Fr",07-12-2023,"KARIM LEROUX"
CAMP_025959,"Twitter_Soldes_Hiver_28159","27678EUR",02/07/2021,"en_cours","search","CH",24.02.2023,"Amira Faure"
CAMP_025960,"Twitter_Fidelite_Ete_28160","TBD",2021/06/20,"EN_COURS","N/A","fr",2023/03/09,"JEAN DUPONT"
CAMP_025961,"LinkedIn_Conversion_Q2_28161","8290",avr 2020,"actif","Video","BELGIQUE",,"sophie martin"
CAMP_025962,"Google_Soldes_BlackFriday_28162","7041",11-10-2021,"TERMINE","Mail","FRANCE",2022/06/10," Sophie Martin"
CAMP_025963,"Facebook_Acquisition_Hiver_28163","1501 EUR",01/16/2021,"inactif","SEO","italie",2021/07/22,""
CAMP_025964,"Twitter_Brand_Q1_28164","14230",2021/12/02,"Actif","Email","CH",2021/08/24,"n/a"
CAMP_025965,"Affiliation_Brand_BlackFriday_28165","5244",12-02-2022,"","e-mail","US",07-05-2023,"Amira Faure"
CAMP_025966,"Affiliation_Fidelite_Q4_28166","12359 EUR",2024/02/02,"Inactif","N/A","allemagne",09-01-2024,"Amira Faure"
CAMP_025967,"Instagram_Soldes_Hiver_28167","34843 $",,"en_cours","affiliation","",2023/01/26,"karim.leroux"
CAMP_025968,"Email_Conversion_Automne_28168","28397",2021/02/16,"En cours","social","FR",16-04-2024,"Karim Leroux"
CAMP_025969,"Affiliation_Promo_Q1_28169","14845",2021/08/14,"PAUSE","N/A","UK",2023/06/06,"amira faure"
CAMP_025970,"Affiliation_Awareness_Ete_28170","22158",2023-09-22,"en_cours","Affiliation","CH",,"SOPHIE MARTIN"
CAMP_025971,"YouTube_Fidelite_Printemps_28171","",jun 2024,"N/A","Video","",jun 2020,"JEAN DUPONT"
CAMP_025972,"Facebook_Acquisition_Printemps_28172","1.690EUR",,"INACTIF","display","",22.04.2023,"n/a"
CAMP_025973,"Google_Retargeting_Q3_28173","43442",2024-03-02,"En_Cours","SOCIAL","italie",01-10-2022,"INCONNU"
CAMP_025974,"Google_Promo_Ete_28174","17017",03/04/2021,"en_cours","","",06-01-2021,""
CAMP_025975,"Facebook_Promo_Q2_28175","37795",2022/05/22,"pause","e-mail","italie",09/09/2023,"karim.leroux"
CAMP_025976,"Instagram_Conversion_Noel_28176","18992",12-06-2021,"ACTIF","Social Media","",2023/04/09,"sophie martin"
CAMP_025977,"SEO_Lancement_Printemps_28177","46015 EUR",04/26/2024,"","","US",nov 2021,"INCONNU"
CAMP_025978,"Affiliation_Lancement_Noel_28178","43340",01/04/2020,"aCTIF","mail","france",09/08/2022,"SOPHIE MARTIN"
